"","rt","subject","is.predictable","t"
"1463",882.95639060658,21,1,23
"1464",884.408510870671,21,1,24
"1465",881.674960656748,21,1,25
"1466",881.465139776244,21,1,26
"1467",870.325987156827,21,1,27
"1468",884.448528472293,21,1,28
"1469",868.576458678797,21,1,29
"1470",878.229278689673,21,1,30
"1471",876.258008114319,21,1,31
"1472",886.423985079813,21,1,32
"1473",874.256298726846,21,1,33
"1474",878.870241506999,21,1,34
"1475",871.907941647179,21,1,35
"1476",871.293559859773,21,1,36
"1477",877.857713927459,21,1,37
"1478",881.625784925692,21,1,38
"1479",872.746554237132,21,1,39
"1480",882.859453321184,21,1,40
"1481",872.815645559714,21,1,41
"1482",874.874111976411,21,1,42
"1483",877.080797375638,21,1,43
"1484",876.53604592759,21,1,44
"1485",877.991215084902,21,1,45
"1486",878.129655199121,21,1,46
"1487",874.540889480547,21,1,47
"1488",872.349279711726,21,1,48
"1489",870.943934962984,21,1,49
"1490",874.115030492489,21,1,50
"1491",876.492635164322,21,1,51
"1492",874.723765063795,21,1,52
"1493",871.493382216387,21,1,53
"1494",875.243607228608,21,1,54
"1495",878.505327472729,21,1,55
"1496",867.208429593801,21,1,56
"1497",881.974899008273,21,1,57
"1498",871.192162494349,21,1,58
"1499",879.854323735921,21,1,59
"1500",877.509768554557,21,1,60
"1501",879.857481133267,21,1,61
"1502",873.831567269774,21,1,62
"1503",868.26780485301,21,1,63
"1504",865.977059062035,21,1,64
"1505",867.962866494731,21,1,65
"1506",874.326325708288,21,1,66
"1507",876.465746293172,21,1,67
"1508",872.947147774098,21,1,68
"1509",872.863391754997,21,1,69
"1510",875.991503248476,21,1,70
"1511",876.307829350433,21,1,71
"1512",877.808309285511,21,1,72
"1513",694.609770440723,22,1,1
"1514",643.193298412913,22,1,2
"1515",641.17320759375,22,1,3
"1516",631.720929539543,22,1,4
"1517",624.780254018284,22,1,5
"1518",614.651078111986,22,1,6
"1519",611.844002274709,22,1,7
"1520",611.003787451655,22,1,8
"1521",603.108535369617,22,1,9
"1522",600.597268393927,22,1,10
"1523",609.426129543903,22,1,11
"1524",620.105214809536,22,1,12
"1525",593.044508400622,22,1,13
"1526",599.216049871658,22,1,14
"1527",608.855956443041,22,1,15
"1528",600.710269559118,22,1,16
"1529",613.404177316872,22,1,17
"1530",602.437856747859,22,1,18
"1531",604.456525081685,22,1,19
"1532",593.899562881771,22,1,20
"1533",590.015206653488,22,1,21
"1534",593.890880204043,22,1,22
"1535",586.095799787897,22,1,23
"1536",591.665188690986,22,1,24
"1537",599.51880149164,22,1,25
"1538",592.489080513159,22,1,26
"1539",602.137739589946,22,1,27
"1540",586.315422418735,22,1,28
"1541",591.959198437384,22,1,29
"1542",594.453198959928,22,1,30
"1543",590.285956726514,22,1,31
"1544",584.879261962626,22,1,32
"1545",587.492921699904,22,1,33
"1546",599.564342096858,22,1,34
"1547",604.306232949867,22,1,35
"1548",594.138274402853,22,1,36
"1549",591.042948041154,22,1,37
"1550",587.737059984653,22,1,38
"1551",586.448913641485,22,1,39
"1552",589.621546714249,22,1,40
"1553",591.279608714224,22,1,41
"1554",597.359024723819,22,1,42
"1555",590.038691549587,22,1,43
"1556",586.848990565383,22,1,44
"1557",589.811040639602,22,1,45
"1558",588.703526870802,22,1,46
"1559",595.649836261323,22,1,47
"1560",591.127263120201,22,1,48
"1561",592.163316061649,22,1,49
"1562",593.941315718318,22,1,50
"1563",585.632117019933,22,1,51
"1564",599.149681171877,22,1,52
"1565",596.16109132675,22,1,53
"1566",596.095020534975,22,1,54
"1567",583.290917263658,22,1,55
"1568",583.999824810592,22,1,56
"1569",588.563311051383,22,1,57
"1570",585.210075624726,22,1,58
"1571",582.739606301536,22,1,59
"1572",586.55715498225,22,1,60
"1573",595.268810821493,22,1,61
"1574",587.307206925384,22,1,62
"1575",598.533838099193,22,1,63
"1576",585.643080123258,22,1,64
"1577",595.656645691224,22,1,65
"1578",591.434902321303,22,1,66
"1579",589.428349715955,22,1,67
"1580",582.374244060775,22,1,68
"1581",595.537448136853,22,1,69
"1582",589.754477849543,22,1,70
"1583",587.827793819782,22,1,71
"1584",581.120542257899,22,1,72
"1585",933.994744451425,23,1,1
"1586",923.873227196025,23,1,2
"1587",932.750838746088,23,1,3
"1588",922.999949529663,23,1,4
"1589",925.784896039039,23,1,5
"1590",923.929576203381,23,1,6
"1591",928.918580018694,23,1,7
"1592",920.544900788946,23,1,8
"1593",927.707279693209,23,1,9
"1594",929.601042804255,23,1,10
"1595",920.534194151022,23,1,11
"1596",931.737376633708,23,1,12
"1597",921.416757300609,23,1,13
"1598",927.848068493645,23,1,14
"1599",917.339127802261,23,1,15
"1600",913.335091702586,23,1,16
"1601",918.612751650906,23,1,17
"1602",922.630270700635,23,1,18
"1603",915.59143608672,23,1,19
"1604",915.870279924642,23,1,20
"1605",926.905168049804,23,1,21
"1606",919.453803164089,23,1,22
"1607",919.414261572828,23,1,23
"1608",916.586703958788,23,1,24
"1609",923.80013373753,23,1,25
"1610",919.386820922158,23,1,26
"1611",919.722074198614,23,1,27
"1612",927.551352071526,23,1,28
"1613",924.038474864871,23,1,29
"1614",918.795323934911,23,1,30
"1615",923.091727319272,23,1,31
"1616",919.318643988427,23,1,32
"1617",924.76685524576,23,1,33
"1618",916.217735535651,23,1,34
"1619",912.790700613683,23,1,35
"1620",911.473221088097,23,1,36
"1621",919.089251444874,23,1,37
"1622",922.21926460402,23,1,38
"1623",931.695531523634,23,1,39
"1624",917.754273837602,23,1,40
"1625",922.097359199784,23,1,41
"1626",921.98621920518,23,1,42
"1627",920.582403063553,23,1,43
"1628",913.297844575653,23,1,44
"1629",913.242429451217,23,1,45
"1630",918.16889403152,23,1,46
"1631",922.423717616409,23,1,47
"1632",922.042068684514,23,1,48
"1633",917.886725917624,23,1,49
"1634",918.363030436798,23,1,50
"1635",921.836636662666,23,1,51
"1636",924.246319990652,23,1,52
"1637",916.200341824072,23,1,53
"1638",913.852182201765,23,1,54
"1639",917.372162818539,23,1,55
"1640",926.123007431068,23,1,56
"1641",916.953041408701,23,1,57
"1642",914.607282343373,23,1,58
"1643",920.417802150832,23,1,59
"1644",918.102576720953,23,1,60
"1645",922.868580012443,23,1,61
"1646",912.631761022323,23,1,62
"1647",916.226383476065,23,1,63
"1648",924.91039140956,23,1,64
"1649",907.367051245991,23,1,65
"1650",917.774647103287,23,1,66
"1651",919.012222199661,23,1,67
"1652",921.428800743242,23,1,68
"1653",916.436959695093,23,1,69
"1654",918.60836639848,23,1,70
"1655",923.186011427631,23,1,71
"1656",915.471721716421,23,1,72
"1657",833.98406870298,24,1,1
"1658",825.56975065081,24,1,2
"1659",826.593637320163,24,1,3
"1660",830.138159435229,24,1,4
"1661",819.165315177907,24,1,5
"1662",826.476864538342,24,1,6
"1663",825.602131472908,24,1,7
"1664",821.31238623513,24,1,8
"1665",826.103948938057,24,1,9
"1666",823.954528169759,24,1,10
"1667",834.568267932219,24,1,11
"1668",824.267789885759,24,1,12
"1669",816.601928652776,24,1,13
"1670",825.588003869666,24,1,14
"1671",823.89480705251,24,1,15
"1672",820.441383518059,24,1,16
"1673",826.183471346215,24,1,17
"1674",819.793498921401,24,1,18
"1675",827.713077798628,24,1,19
"1676",823.263492815473,24,1,20
"1677",816.515250480117,24,1,21
"1678",823.762825645293,24,1,22
"1679",818.57885745286,24,1,23
"1680",814.446746843688,24,1,24
"1681",816.378008706875,24,1,25
"1682",822.494588835577,24,1,26
"1683",830.570462911266,24,1,27
"1684",819.30620641509,24,1,28
"1685",813.484493410665,24,1,29
"1686",818.393557638577,24,1,30
"1687",822.375022594728,24,1,31
"1688",818.538793978915,24,1,32
"1689",821.955075950071,24,1,33
"1690",820.152234441705,24,1,34
"1691",823.733458993796,24,1,35
"1692",813.654297960912,24,1,36
"1693",812.044564663727,24,1,37
"1694",814.396153173002,24,1,38
"1695",819.615774650774,24,1,39
"1696",810.191976769622,24,1,40
"1697",817.006707153402,24,1,41
"1698",817.745199052624,24,1,42
"1699",823.189994331297,24,1,43
"1700",816.237504136638,24,1,44
"1701",822.473195049867,24,1,45
"1702",813.810462390486,24,1,46
"1703",821.009351966062,24,1,47
"1704",815.670335359289,24,1,48
"1705",822.322405411853,24,1,49
"1706",814.836998006039,24,1,50
"1707",822.715567572373,24,1,51
"1708",817.830671081334,24,1,52
"1709",819.18045777875,24,1,53
"1710",821.243792167301,24,1,54
"1711",821.688801522902,24,1,55
"1712",823.785709602545,24,1,56
"1713",818.086643918231,24,1,57
"1714",819.758332899972,24,1,58
"1715",812.131887910329,24,1,59
"1716",806.381597681307,24,1,60
"1717",822.586307176934,24,1,61
"1718",822.031638364813,24,1,62
"1719",818.830343461508,24,1,63
"1720",811.081044785425,24,1,64
"1721",815.644381908515,24,1,65
"1722",815.483828799302,24,1,66
"1723",817.209197558159,24,1,67
"1724",813.253496653028,24,1,68
"1725",815.535116071371,24,1,69
"1726",818.503695369032,24,1,70
"1727",815.517871338773,24,1,71
"1728",814.846620454068,24,1,72
"1729",981.710982668365,25,1,1
"1730",846.881620237916,25,1,2
"1731",790.419028860495,25,1,3
"1732",750.411273313655,25,1,4
"1733",726.560261847733,25,1,5
"1734",709.971307667526,25,1,6
"1735",702.702203796479,25,1,7
"1736",685.316184826652,25,1,8
"1737",679.03217026258,25,1,9
"1738",669.135375423794,25,1,10
"1739",674.808713838384,25,1,11
"1740",664.601918940066,25,1,12
"1741",655.569248269565,25,1,13
"1742",642.412112975875,25,1,14
"1743",651.39869843618,25,1,15
"1744",638.623575602053,25,1,16
"1745",636.648788329724,25,1,17
"1746",639.358197716384,25,1,18
"1747",636.795855399182,25,1,19
"1748",635.471232395892,25,1,20
"1749",634.17286696627,25,1,21
"1750",630.711018697412,25,1,22
"1751",630.357235671798,25,1,23
"1752",627.018705020751,25,1,24
"1753",617.763250396758,25,1,25
"1754",615.279545705066,25,1,26
"1755",622.954023736482,25,1,27
"1756",616.907373024976,25,1,28
"1757",613.243442772499,25,1,29
"1758",608.080722036961,25,1,30
"1759",612.39544981495,25,1,31
"1760",612.050828558177,25,1,32
"1761",615.106648390224,25,1,33
"1762",616.467622295624,25,1,34
"1763",601.943080807758,25,1,35
"1764",603.897100780344,25,1,36
"1765",600.453509970184,25,1,37
"1766",610.40839692982,25,1,38
"1767",605.979898760358,25,1,39
"1768",610.097421096257,25,1,40
"1769",604.002337410058,25,1,41
"1770",598.10244293598,25,1,42
"1771",605.087920081304,25,1,43
"1772",600.261205561924,25,1,44
"1773",602.079402680915,25,1,45
"1774",603.825252000519,25,1,46
"1775",599.608935596034,25,1,47
"1776",599.281495806522,25,1,48
"1777",602.550277500051,25,1,49
"1778",600.887232228272,25,1,50
"1779",595.943880866646,25,1,51
"1780",593.244906761182,25,1,52
"1781",602.212970747269,25,1,53
"1782",600.23653610418,25,1,54
"1783",599.769770380973,25,1,55
"1784",596.01945477194,25,1,56
"1785",597.749873321821,25,1,57
"1786",593.883247115914,25,1,58
"1787",600.088872151562,25,1,59
"1788",602.363833332062,25,1,60
"1789",591.619663629277,25,1,61
"1790",597.848686267684,25,1,62
"1791",593.893712952449,25,1,63
"1792",594.528080068993,25,1,64
"1793",587.249796522671,25,1,65
"1794",587.26195660876,25,1,66
"1795",584.478719700188,25,1,67
"1796",585.908671250944,25,1,68
"1797",595.358527022853,25,1,69
"1798",591.488223529126,25,1,70
"1799",583.619933377621,25,1,71
"1800",586.792973341877,25,1,72
"1801",789.981063879398,26,1,1
"1802",735.462900130913,26,1,2
"1803",721.001742541389,26,1,3
"1804",700.716526085805,26,1,4
"1805",688.626191574306,26,1,5
"1806",675.184746553589,26,1,6
"1807",669.417758288313,26,1,7
"1808",660.566830875126,26,1,8
"1809",647.120633092559,26,1,9
"1810",649.742892901052,26,1,10
"1811",648.084023637702,26,1,11
"1812",658.299252126456,26,1,12
"1813",646.22921022589,26,1,13
"1814",640.270095355598,26,1,14
"1815",639.135418946658,26,1,15
"1816",632.405967802685,26,1,16
"1817",638.998573720832,26,1,17
"1818",639.146733805128,26,1,18
"1819",634.275622991681,26,1,19
"1820",627.297026187918,26,1,20
"1821",630.081340358992,26,1,21
"1822",631.688326048936,26,1,22
"1823",622.454182443025,26,1,23
"1824",626.343002343973,26,1,24
"1825",622.819048377888,26,1,25
"1826",614.573946113016,26,1,26
"1827",620.156480347269,26,1,27
"1828",612.532608094554,26,1,28
"1829",615.330377488127,26,1,29
"1830",616.582653787203,26,1,30
"1831",612.925550957114,26,1,31
"1832",614.226552511695,26,1,32
"1833",609.141605176965,26,1,33
"1834",619.757086082666,26,1,34
"1835",608.300995310092,26,1,35
"1836",614.748818101409,26,1,36
"1837",601.496687418187,26,1,37
"1838",604.011642257516,26,1,38
"1839",605.59079627298,26,1,39
"1840",605.871204347868,26,1,40
"1841",600.281659128612,26,1,41
"1842",604.431884532219,26,1,42
"1843",606.074326438372,26,1,43
"1844",608.754242653954,26,1,44
"1845",609.251024384241,26,1,45
"1846",601.632764628191,26,1,46
"1847",599.693461979743,26,1,47
"1848",604.922744727238,26,1,48
"1849",594.05190967698,26,1,49
"1850",598.884215731914,26,1,50
"1851",610.753401861447,26,1,51
"1852",601.458486273571,26,1,52
"1853",607.86997680311,26,1,53
"1854",595.979325737188,26,1,54
"1855",584.666167470161,26,1,55
"1856",596.519148691993,26,1,56
"1857",598.754908701309,26,1,57
"1858",593.096463666266,26,1,58
"1859",597.056221745554,26,1,59
"1860",593.25448050498,26,1,60
"1861",586.195620939423,26,1,61
"1862",592.508147298894,26,1,62
"1863",590.024811210246,26,1,63
"1864",589.907998037201,26,1,64
"1865",593.393568216174,26,1,65
"1866",588.333994316084,26,1,66
"1867",593.021618730035,26,1,67
"1868",591.65081061451,26,1,68
"1869",593.659496172395,26,1,69
"1870",596.775423189593,26,1,70
"1871",585.531256251732,26,1,71
"1872",583.988558152592,26,1,72
"1873",890.511686358989,27,1,1
"1874",749.110180860202,27,1,2
"1875",686.151918493846,27,1,3
"1876",654.808854787206,27,1,4
"1877",634.837449347936,27,1,5
"1878",623.116629479122,27,1,6
"1879",606.941057874054,27,1,7
"1880",591.158152506977,27,1,8
"1881",578.536694274104,27,1,9
"1882",591.59157857222,27,1,10
"1883",577.539887503522,27,1,11
"1884",584.554746056032,27,1,12
"1885",574.505141672326,27,1,13
"1886",566.885416519634,27,1,14
"1887",563.354863280063,27,1,15
"1888",564.376438143735,27,1,16
"1889",561.515166657515,27,1,17
"1890",562.404705805888,27,1,18
"1891",546.432231793207,27,1,19
"1892",550.824594473271,27,1,20
"1893",551.50092275263,27,1,21
"1894",547.03022201666,27,1,22
"1895",540.583139329579,27,1,23
"1896",543.038475302685,27,1,24
"1897",546.644632102387,27,1,25
"1898",545.588621181384,27,1,26
"1899",548.319531278946,27,1,27
"1900",529.435868425697,27,1,28
"1901",541.885265598772,27,1,29
"1902",531.838152255839,27,1,30
"1903",537.669294415903,27,1,31
"1904",535.051309625581,27,1,32
"1905",536.535573274131,27,1,33
"1906",531.059582219605,27,1,34
"1907",532.678843663478,27,1,35
"1908",527.266981113675,27,1,36
"1909",537.506201442906,27,1,37
"1910",541.845152170291,27,1,38
"1911",532.51293195201,27,1,39
"1912",542.311125076912,27,1,40
"1913",530.066522493995,27,1,41
"1914",529.161287165744,27,1,42
"1915",524.012401725826,27,1,43
"1916",536.857479430326,27,1,44
"1917",533.271138756493,27,1,45
"1918",524.555774895774,27,1,46
"1919",516.628726606711,27,1,47
"1920",531.052837746509,27,1,48
"1921",528.31419269091,27,1,49
"1922",524.174181778086,27,1,50
"1923",524.265429480647,27,1,51
"1924",522.059790854762,27,1,52
"1925",536.096227366569,27,1,53
"1926",531.555570066658,27,1,54
"1927",525.102701793782,27,1,55
"1928",529.479173505439,27,1,56
"1929",525.778982638478,27,1,57
"1930",522.22874199897,27,1,58
"1931",517.275952483697,27,1,59
"1932",520.244980505901,27,1,60
"1933",528.954398372287,27,1,61
"1934",520.166522885801,27,1,62
"1935",520.913632878699,27,1,63
"1936",513.435019350363,27,1,64
"1937",519.850914321437,27,1,65
"1938",515.895076813785,27,1,66
"1939",515.262371092618,27,1,67
"1940",512.751799750621,27,1,68
"1941",521.950260001614,27,1,69
"1942",511.301725398417,27,1,70
"1943",520.951406686708,27,1,71
"1944",516.724031220442,27,1,72
"1945",751.238332350322,28,1,1
"1946",723.244777549208,28,1,2
"1947",717.46690887771,28,1,3
"1948",711.5094180483,28,1,4
"1949",704.597032040727,28,1,5
"1950",694.877301963878,28,1,6
"1951",695.437258986891,28,1,7
"1952",689.776509301463,28,1,8
"1953",691.460922307618,28,1,9
"1954",686.814987282227,28,1,10
"1955",690.800338022224,28,1,11
"1956",682.691661184575,28,1,12
"1957",683.750432726815,28,1,13
"1958",679.825495255012,28,1,14
"1959",678.248581255295,28,1,15
"1960",678.104341484277,28,1,16
"1961",679.307859964342,28,1,17
"1962",673.921309104426,28,1,18
"1963",667.214721060281,28,1,19
"1964",671.170979707317,28,1,20
"1965",681.866892085823,28,1,21
"1966",675.472893273787,28,1,22
"1967",682.495722490847,28,1,23
"1968",671.853717758857,28,1,24
"1969",670.663932576418,28,1,25
"1970",670.645155291354,28,1,26
"1971",668.148161319633,28,1,27
"1972",676.830584854435,28,1,28
"1973",674.461267643416,28,1,29
"1974",672.274519320173,28,1,30
"1975",673.389315767513,28,1,31
"1976",675.921801586305,28,1,32
"1977",677.841059257883,28,1,33
"1978",670.778937832155,28,1,34
"1979",671.867410821605,28,1,35
"1980",661.473862978247,28,1,36
"1981",663.074764318552,28,1,37
"1982",666.978119812058,28,1,38
"1983",674.930804569341,28,1,39
"1984",665.96391982187,28,1,40
"1985",674.858107007217,28,1,41
"1986",670.770467108164,28,1,42
"1987",669.965384440051,28,1,43
"1988",672.29416207418,28,1,44
"1989",670.867419110539,28,1,45
"1990",672.021387671398,28,1,46
"1991",665.707464745561,28,1,47
"1992",665.711257763743,28,1,48
"1993",675.314575438745,28,1,49
"1994",654.557475041549,28,1,50
"1995",661.936385858339,28,1,51
"1996",675.071593042175,28,1,52
"1997",669.928032380583,28,1,53
"1998",666.02717739459,28,1,54
"1999",665.00603151039,28,1,55
"2000",670.264039705882,28,1,56
"2001",668.146181048012,28,1,57
"2002",663.418870136341,28,1,58
"2003",665.086975645228,28,1,59
"2004",665.348943520557,28,1,60
"2005",671.888984929523,28,1,61
"2006",660.04702032164,28,1,62
"2007",664.740949448692,28,1,63
"2008",667.575765329109,28,1,64
"2009",660.830180210242,28,1,65
"2010",663.933891574948,28,1,66
"2011",667.414431852115,28,1,67
"2012",673.260941990344,28,1,68
"2013",663.223980243127,28,1,69
"2014",669.522770827719,28,1,70
"2015",671.369668199199,28,1,71
"2016",657.732404664647,28,1,72
"2017",822.556407264184,29,1,1
"2018",795.131766729177,29,1,2
"2019",767.260385332707,29,1,3
"2020",759.61635748877,29,1,4
"2021",758.698341616506,29,1,5
"2022",746.221551316063,29,1,6
"2023",749.969438574832,29,1,7
"2024",738.257152776078,29,1,8
"2025",730.740462637194,29,1,9
"2026",734.563285279376,29,1,10
"2027",726.165576565887,29,1,11
"2028",731.99842891014,29,1,12
"2029",709.025253156226,29,1,13
"2030",708.296845881457,29,1,14
"2031",717.758415797627,29,1,15
"2032",708.867573403844,29,1,16
"2033",711.323923407003,29,1,17
"2034",711.628735506969,29,1,18
"2035",704.066848156491,29,1,19
"2036",704.205960198338,29,1,20
"2037",709.629895966087,29,1,21
"2038",702.419645849134,29,1,22
"2039",694.636846978273,29,1,23
"2040",707.030162054623,29,1,24
"2041",697.612117912447,29,1,25
"2042",686.081788863796,29,1,26
"2043",697.315299249238,29,1,27
"2044",695.563899617517,29,1,28
"2045",687.737107942348,29,1,29
"2046",694.050660983778,29,1,30
"2047",678.710223820675,29,1,31
"2048",684.858497805362,29,1,32
"2049",697.866586110426,29,1,33
"2050",687.983480545895,29,1,34
"2051",685.306720926952,29,1,35
"2052",685.209392405564,29,1,36
"2053",685.792825747288,29,1,37
"2054",678.723626381231,29,1,38
"2055",690.540199759987,29,1,39
"2056",674.651331456505,29,1,40
"2057",670.701782145578,29,1,41
"2058",675.352290519062,29,1,42
"2059",685.470837457491,29,1,43
"2060",680.878652257619,29,1,44
"2061",681.187867915323,29,1,45
"2062",687.410182166279,29,1,46
"2063",675.959587286041,29,1,47
"2064",682.675991907182,29,1,48
"2065",673.823681925837,29,1,49
"2066",675.430798424615,29,1,50
"2067",676.368045856308,29,1,51
"2068",674.267468549454,29,1,52
"2069",681.913722447526,29,1,53
"2070",667.491827047621,29,1,54
"2071",675.820314604185,29,1,55
"2072",671.701331174084,29,1,56
"2073",673.522082136478,29,1,57
"2074",666.960248688371,29,1,58
"2075",677.304157493303,29,1,59
"2076",667.993564368098,29,1,60
"2077",661.273707877646,29,1,61
"2078",664.113965661283,29,1,62
"2079",669.296413109659,29,1,63
"2080",658.932777864152,29,1,64
"2081",662.377095873899,29,1,65
"2082",668.481181467456,29,1,66
"2083",671.005778452382,29,1,67
"2084",673.097069885415,29,1,68
"2085",681.06905706963,29,1,69
"2086",674.046071583785,29,1,70
"2087",658.55842020826,29,1,71
"2088",661.571138151622,29,1,72
"2089",739.672747026083,30,1,1
"2090",678.24407308697,30,1,2
"2091",643.710473994274,30,1,3
"2092",623.416547334346,30,1,4
"2093",606.048287036561,30,1,5
"2094",585.826478939243,30,1,6
"2095",589.618552520737,30,1,7
"2096",572.379375327456,30,1,8
"2097",576.138678847363,30,1,9
"2098",565.277115564794,30,1,10
"2099",548.980702700001,30,1,11
"2100",549.854778732973,30,1,12
"2101",541.710996840671,30,1,13
"2102",537.387147100231,30,1,14
"2103",523.748845373511,30,1,15
"2104",538.420292068007,30,1,16
"2105",532.104570400382,30,1,17
"2106",531.311870622279,30,1,18
"2107",511.949508911788,30,1,19
"2108",520.125860890115,30,1,20
"2109",515.744799169183,30,1,21
"2110",525.230186139775,30,1,22
"2111",513.05870369067,30,1,23
"2112",512.66604913781,30,1,24
"2113",506.717396941285,30,1,25
"2114",511.348711051465,30,1,26
"2115",500.038236266818,30,1,27
"2116",507.115571504015,30,1,28
"2117",507.373728010941,30,1,29
"2118",506.357863791144,30,1,30
"2119",503.489876153983,30,1,31
"2120",500.863641749067,30,1,32
"2121",495.619235757834,30,1,33
"2122",498.439695307158,30,1,34
"2123",502.817349505001,30,1,35
"2124",496.694409304752,30,1,36
"2125",494.284806737254,30,1,37
"2126",487.562398600938,30,1,38
"2127",492.171309020734,30,1,39
"2128",489.271951660897,30,1,40
"2129",489.455078489176,30,1,41
"2130",490.545688541981,30,1,42
"2131",482.950979053731,30,1,43
"2132",483.721950785741,30,1,44
"2133",475.102027442699,30,1,45
"2134",482.005357535321,30,1,46
"2135",480.295854046942,30,1,47
"2136",477.721255614215,30,1,48
"2137",484.510139148423,30,1,49
"2138",475.0667666728,30,1,50
"2139",476.4930115328,30,1,51
"2140",475.378241231622,30,1,52
"2141",473.477517364826,30,1,53
"2142",478.292566378506,30,1,54
"2143",474.550867938212,30,1,55
"2144",476.286429392203,30,1,56
"2145",481.791116873217,30,1,57
"2146",473.06937594754,30,1,58
"2147",468.437708149609,30,1,59
"2148",474.976940771821,30,1,60
"2149",468.339261425826,30,1,61
"2150",472.692158559374,30,1,62
"2151",471.091427650441,30,1,63
"2152",474.851032950892,30,1,64
"2153",473.967538211856,30,1,65
"2154",468.432249281881,30,1,66
"2155",465.575748313678,30,1,67
"2156",465.629361991917,30,1,68
"2157",473.602263733296,30,1,69
"2158",461.463523301351,30,1,70
"2159",456.742366810749,30,1,71
"2160",470.495077100098,30,1,72
"2161",676.771758055696,31,1,1
"2162",511.630548776715,31,1,2
"2163",452.144483233357,31,1,3
"2164",418.423218538973,31,1,4
"2165",394.879915031515,31,1,5
"2166",377.678955866404,31,1,6
"2167",360.731978822221,31,1,7
"2168",352.509071498662,31,1,8
"2169",345.561789000158,31,1,9
"2170",337.354718479019,31,1,10
"2171",335.991842085652,31,1,11
"2172",335.154951988805,31,1,12
"2173",319.252650230014,31,1,13
"2174",318.562709185563,31,1,14
"2175",327.533158536973,31,1,15
"2176",327.007562673596,31,1,16
"2177",323.097343876812,31,1,17
"2178",318.620401554926,31,1,18
"2179",322.611588386261,31,1,19
"2180",311.864418754944,31,1,20
"2181",306.925804651612,31,1,21
"2182",304.598959951926,31,1,22
"2183",307.701104095909,31,1,23
"2184",305.806907033707,31,1,24
"2185",309.281651199284,31,1,25
"2186",300.02339243775,31,1,26
"2187",308.349088852852,31,1,27
"2188",309.824773509212,31,1,28
"2189",300.020442481045,31,1,29
"2190",301.024084255413,31,1,30
"2191",302.304975087737,31,1,31
"2192",289.929165324737,31,1,32
"2193",296.541128122927,31,1,33
"2194",294.70214956494,31,1,34
"2195",295.545152408904,31,1,35
"2196",279.939112263024,31,1,36
"2197",293.903789720523,31,1,37
"2198",292.913782748376,31,1,38
"2199",294.675613783388,31,1,39
"2200",298.270425253824,31,1,40
"2201",297.720744893716,31,1,41
"2202",282.514742576587,31,1,42
"2203",291.858000202292,31,1,43
"2204",291.919895111498,31,1,44
"2205",290.609439958199,31,1,45
"2206",285.173799528407,31,1,46
"2207",290.389979812445,31,1,47
"2208",286.594078899376,31,1,48
"2209",291.115096063276,31,1,49
"2210",290.864291562257,31,1,50
"2211",290.978697584911,31,1,51
"2212",296.042340313709,31,1,52
"2213",282.532179457055,31,1,53
"2214",294.021206444197,31,1,54
"2215",281.777390658153,31,1,55
"2216",290.550285124472,31,1,56
"2217",288.521368089368,31,1,57
"2218",282.953364530044,31,1,58
"2219",288.1723108717,31,1,59
"2220",285.110545338119,31,1,60
"2221",286.467413437507,31,1,61
"2222",283.482336912972,31,1,62
"2223",295.041344561556,31,1,63
"2224",280.76962439259,31,1,64
"2225",284.891845988181,31,1,65
"2226",290.879678666099,31,1,66
"2227",276.432362922788,31,1,67
"2228",292.253073221104,31,1,68
"2229",283.011739297806,31,1,69
"2230",292.918648231827,31,1,70
"2231",275.670208249856,31,1,71
"2232",274.361561201325,31,1,72
"2233",989.255378751678,32,1,1
"2234",993.032936165104,32,1,2
"2235",994.163883243298,32,1,3
"2236",994.708024264356,32,1,4
"2237",981.392126019097,32,1,5
"2238",982.118239926457,32,1,6
"2239",988.221707110031,32,1,7
"2240",987.49347264448,32,1,8
"2241",985.758466777774,32,1,9
"2242",991.552484324294,32,1,10
"2243",988.25030853205,32,1,11
"2244",991.2844761687,32,1,12
"2245",986.797097071768,32,1,13
"2246",997.499610489552,32,1,14
"2247",987.487016531781,32,1,15
"2248",985.589628824768,32,1,16
"2249",987.722826541485,32,1,17
"2250",985.211897036199,32,1,18
"2251",981.774583073182,32,1,19
"2252",980.841446889273,32,1,20
"2253",982.437383860238,32,1,21
"2254",980.225845275768,32,1,22
"2255",983.083052955648,32,1,23
"2256",983.392578426947,32,1,24
"2257",977.896783819487,32,1,25
"2258",982.299792942682,32,1,26
"2259",986.585095271897,32,1,27
"2260",978.812149540424,32,1,28
"2261",983.695345780768,32,1,29
"2262",978.149567163572,32,1,30
"2263",992.858327996807,32,1,31
"2264",979.807190273598,32,1,32
"2265",992.158134430494,32,1,33
"2266",982.596911217032,32,1,34
"2267",989.579581204119,32,1,35
"2268",974.604921533916,32,1,36
"2269",978.149092629005,32,1,37
"2270",982.746164645025,32,1,38
"2271",989.137878960428,32,1,39
"2272",975.283106456885,32,1,40
"2273",987.268403470065,32,1,41
"2274",982.739324626575,32,1,42
"2275",973.039701375804,32,1,43
"2276",981.031575223338,32,1,44
"2277",992.677511974929,32,1,45
"2278",983.980581486076,32,1,46
"2279",980.288407307459,32,1,47
"2280",990.873174724363,32,1,48
"2281",984.236702414238,32,1,49
"2282",987.422248799497,32,1,50
"2283",976.018501064491,32,1,51
"2284",984.872785352022,32,1,52
